Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_biotype
ENSG00000146072	1820.29543538309	2.28644223975167	0.393228073174193	5.81454477879768	6.07991095736066e-09	1.67476898587621e-07	TNFRSF21	protein_coding
ENSG00000120324	62.3512251573709	-1.0677449890794	0.184239995880309	-5.79540280587644	6.81573919983167e-09	1.85078189852623e-07	PCDHB10	protein_coding
ENSG00000262655	269.609695278545	2.5495709167159	0.440824125799348	5.7836465100288	7.30984653660094e-09	1.98042626421855e-07	SPON1	protein_coding
ENSG00000120738	572.068195282327	2.0670010968578	0.358040994210993	5.77308501059438	7.78331478180994e-09	2.09123578882795e-07	EGR1	protein_coding
ENSG00000165555	11.5038140453055	-2.17626381705807	0.377040320367718	-5.77196575404885	7.83520426807768e-09	2.10148426053283e-07	NOXRED1	protein_coding
ENSG00000149212	3786.75454380836	-1.23477097598837	0.214012274723295	-5.76962689446134	7.94472350282435e-09	2.12712667094884e-07	SESN3	protein_coding
ENSG00000139318	657.41580437945	1.73116922237061	0.300316548367952	5.76448161707547	8.19092048477084e-09	2.18538904661739e-07	DUSP6	protein_coding
ENSG00000158769	321.914183224154	1.07893881375966	0.187767457906649	5.74614379822976	9.1301669163765e-09	2.42329846905493e-07	F11R	protein_coding
ENSG00000145536	90.3143370425677	-1.50252124666784	0.261927373628745	-5.73640404915261	9.67077956805884e-09	2.55790446429902e-07	ADAMTS16	protein_coding
ENSG00000166986	1816.56982392576	1.0301726664153	0.180592573575915	5.70440215794504	1.16752133374033e-08	3.03040172329748e-07	MARS	protein_coding
ENSG00000163435	80.0400641584904	1.72789095045334	0.30338307950394	5.69540975481759	1.23075973000783e-08	3.18373176858878e-07	ELF3	protein_coding
ENSG00000183287	45.5668480166364	1.72272737712479	0.303012013200768	5.68534349159074	1.30549995081738e-08	3.36568014301789e-07	CCBE1	protein_coding
ENSG00000245848	13.9042892415875	2.11771319622369	0.372558155932726	5.68424865353395	1.31388998186559e-08	3.3816077513066e-07	CEBPA	protein_coding
ENSG00000115648	26.3048314295969	3.23227912571802	0.568686484967775	5.68376286610922	1.31762945531232e-08	3.38553262400249e-07	MLPH	protein_coding
ENSG00000138722	1105.33332180702	-3.42382903450454	0.602538075005358	-5.6823446957673	1.32860543724254e-08	3.39660868303745e-07	MMRN1	protein_coding
ENSG00000162761	392.184773456116	-2.64519255570744	0.467299574287169	-5.66059269311871	1.50851080349722e-08	3.82456271374222e-07	LMX1A	protein_coding
ENSG00000154736	49.2907019054783	-2.29148630765612	0.405856430141116	-5.64605150362991	1.64174681022325e-08	4.12812915044293e-07	ADAMTS5	protein_coding
ENSG00000072041	146.52874982935	2.18172976167299	0.386996720217015	5.63759238178956	1.72444099318975e-08	4.32184490227622e-07	SLC6A15	protein_coding
ENSG00000065618	17.1632520462757	1.78180337795296	0.316817503885204	5.62406860764415	1.8651151863878e-08	4.63640340967425e-07	COL17A1	protein_coding
ENSG00000118971	2637.25119984621	1.86522325669581	0.332130259326312	5.61593894058073	1.95497693601142e-08	4.8440336138967e-07	CCND2	protein_coding
ENSG00000184156	27.8330070329118	1.41175608202489	0.251917058220744	5.60405115872632	2.0939885830815e-08	5.16337055776611e-07	KCNQ3	protein_coding
ENSG00000188687	12.4720155760292	-2.19141289810487	0.391224304197984	-5.60142321064971	2.12598965816739e-08	5.23383734203914e-07	SLC4A5	protein_coding
ENSG00000186854	49.0651446250163	2.00620147444871	0.358358998503091	5.59830081797543	2.16462911780004e-08	5.31185392502842e-07	TRABD2A	protein_coding
ENSG00000111348	76.0658944578074	2.55639044266744	0.456723041467198	5.59724430467789	2.1778571221292e-08	5.33574994921653e-07	ARHGDIB	protein_coding
ENSG00000128655	12.437460371727	-2.26124173217133	0.40543965480228	-5.57725842893701	2.44338746915812e-08	5.94817000453651e-07	PDE11A	protein_coding
ENSG00000036448	28.4788153847317	-1.84062389270695	0.330134895154324	-5.57536909827887	2.47005585704146e-08	6.00353162837041e-07	MYOM2	protein_coding
ENSG00000125246	127.923485365542	-1.59693475323017	0.287366720416345	-5.5571318450393	2.74243611295196e-08	6.61299105596366e-07	CLYBL	protein_coding
ENSG00000164251	96.300887086165	1.73893365027022	0.313388095556261	5.5488184616063	2.87606620259542e-08	6.90255888622902e-07	F2RL1	protein_coding
ENSG00000114166	115.65665429591	-1.084184495629	0.19540532634459	-5.54838763052486	2.88316093470417e-08	6.90874049682718e-07	KAT2B	protein_coding
ENSG00000128165	138.590395845422	3.26075729667069	0.588000369175167	5.54550212484527	2.93111776052744e-08	6.99078444975718e-07	ADM2	protein_coding
ENSG00000249992	46.1246554044304	1.20248367481406	0.217036045759328	5.54047909694917	3.01645245464633e-08	7.16079582711693e-07	TMEM158	protein_coding
ENSG00000120937	95.4517106681241	2.44916711346173	0.443284691728091	5.52504329421787	3.29404372552517e-08	7.73568978123331e-07	NPPB	protein_coding
ENSG00000154721	47.0477134627571	-1.22279489825445	0.222778616676513	-5.48883423596267	4.04595089864029e-08	9.35771517979014e-07	JAM2	protein_coding
ENSG00000132749	20.4994466294811	1.76203128734302	0.321126635985103	5.48702938308971	4.08749163928687e-08	9.40993528811101e-07	TESMIN	protein_coding
ENSG00000142871	2560.23220410807	2.1823252393843	0.398416482446531	5.47749738159282	4.31383388266218e-08	9.88754008967607e-07	CYR61	protein_coding
ENSG00000070159	203.561168603954	1.14445177107032	0.209519334616236	5.46227284067383	4.70076851397095e-08	1.07101861462873e-06	PTPN3	protein_coding
ENSG00000107738	26.8857376191804	2.30402386108965	0.421947056140754	5.46045724826923	4.74909844623322e-08	1.08041989651806e-06	VSIR	protein_coding
ENSG00000165698	61.3099633599984	-1.21687638354142	0.223352180513123	-5.44824044585463	5.08705581209502e-08	1.15002112219677e-06	SPACA9	protein_coding
ENSG00000170485	25.7628948616203	1.40237995918224	0.257409764314317	5.44804492136445	5.09264978890118e-08	1.15002112219677e-06	NPAS2	protein_coding
ENSG00000274286	22.3904286072426	2.13232316701473	0.391380366492776	5.4482118919833	5.08787236991436e-08	1.15002112219677e-06	ADRA2B	protein_coding
ENSG00000188760	37.0057491021399	1.04674235901543	0.193941241518384	5.39721387168807	6.76836901006673e-08	1.48670726186638e-06	TMEM198	protein_coding
ENSG00000177706	59.3084270657229	2.56940796321756	0.476527104698716	5.39194504967786	6.96990841635141e-08	1.52440572058913e-06	FAM20C	protein_coding
ENSG00000177614	82.5776564153364	1.0186798291989	0.189804633135968	5.36699137617552	8.00608831806568e-08	1.72147789320096e-06	PGBD5	protein_coding
ENSG00000107099	261.410066388508	-2.33800422126989	0.43640440788917	-5.35742577069399	8.44160308732369e-08	1.8049682237623e-06	DOCK8	protein_coding
ENSG00000136826	22.2761900857333	1.42183595056571	0.265578725826941	5.35372683236768	8.61609043824429e-08	1.83713794448924e-06	KLF4	protein_coding
ENSG00000182379	26.2775493083219	2.69964274479237	0.5043716400899	5.35248719438543	8.6753444330689e-08	1.84719590101333e-06	NXPH4	protein_coding
ENSG00000111783	97.9967265304999	-1.68253057323565	0.314516964345736	-5.34957017894309	8.81633685877274e-08	1.87200219301275e-06	RFX4	protein_coding
ENSG00000184985	85.0695060421785	2.02653781058498	0.37897421289972	5.34742930153198	8.9212240788003e-08	1.88641319110234e-06	SORCS2	protein_coding
ENSG00000183092	40.2375305454645	1.60989121406246	0.301240355482948	5.34420831990285	9.0813079865088e-08	1.91761100135009e-06	BEGAIN	protein_coding
ENSG00000118777	93.3061898845928	3.60361158965782	0.675030235791293	5.33844470749306	9.37472870121755e-08	1.97140099565631e-06	ABCG2	protein_coding
ENSG00000081148	9.69828469477764	-2.37292327933777	0.444591778759107	-5.33730804910699	9.43366878942967e-08	1.98107044578023e-06	IMPG2	protein_coding
ENSG00000004139	135.081244357323	-1.28961654051926	0.241727398764148	-5.33500359128728	9.5542666364017e-08	1.99725895392483e-06	SARM1	protein_coding
ENSG00000134294	2073.48076607394	1.24339467349421	0.233617421513343	5.32235423813714	1.02432854757837e-07	2.12482155161168e-06	SLC38A2	protein_coding
ENSG00000101871	862.071910781691	-1.19354353848937	0.225456027430422	-5.29390831592519	1.19729477247033e-07	2.45365180717513e-06	MID1	protein_coding
ENSG00000165092	61.2332634797702	-3.38710543867339	0.640377032433109	-5.2892362891344	1.22828131872626e-07	2.51042310169613e-06	ALDH1A1	protein_coding
ENSG00000100092	78.2873325813788	1.02262006928868	0.194863583527459	5.24787674934951	1.53862172423601e-07	3.10732482432233e-06	SH3BP1	protein_coding
ENSG00000196581	32.0220377865096	2.30286724552375	0.438965869701536	5.24611912787098	1.5533648288815e-07	3.13296062057261e-06	AJAP1	protein_coding
ENSG00000131044	16.9330218816711	-1.75582930693876	0.334896759658055	-5.24289726998715	1.58074559535667e-07	3.17768012653252e-06	TTLL9	protein_coding
ENSG00000187840	495.064847067173	1.39393521702575	0.265889528866142	5.2425352099048	1.5838515544334e-07	3.17768012653252e-06	EIF4EBP1	protein_coding
ENSG00000138166	273.337942926651	3.73327128988254	0.713752798368839	5.23048217592183	1.69068478097147e-07	3.37430664901981e-06	DUSP5	protein_coding
ENSG00000100219	867.203475840003	1.01414433545037	0.193977104705412	5.22816513315077	1.71200570532974e-07	3.41240459231827e-06	XBP1	protein_coding
ENSG00000011347	182.152965914507	1.42480489458283	0.272639033564109	5.22597544437013	1.7323935134209e-07	3.44854583765347e-06	SYT7	protein_coding
ENSG00000171551	78.108593465303	-3.03911989293378	0.581776312179571	-5.22386324315611	1.75228215404599e-07	3.4790765676695e-06	ECEL1	protein_coding
ENSG00000156427	29.3143188681005	1.64821921480635	0.315836135649737	5.21858973298176	1.80290626259541e-07	3.56569611158586e-06	FGF18	protein_coding
ENSG00000154237	16.6882853390327	3.03050595184343	0.582482709200772	5.20273976201217	1.9637176434612e-07	3.84395842935146e-06	LRRK1	protein_coding
ENSG00000197956	180.199135755708	2.45634508898132	0.472119087537625	5.20280826134904	1.96299370987271e-07	3.84395842935146e-06	S100A6	protein_coding
ENSG00000103257	3007.94103957368	1.71890805316358	0.330648954689307	5.1985891042019	2.00806861225576e-07	3.92574845833326e-06	SLC7A5	protein_coding
ENSG00000139832	30.8552667277716	1.33885249103356	0.257824217444937	5.19288879959269	2.07055867068415e-07	4.02219834274705e-06	RAB20	protein_coding
ENSG00000090861	1669.70535495271	1.34964239116879	0.260147094234833	5.18799717958977	2.12567822188393e-07	4.11880464590133e-06	AARS	protein_coding
ENSG00000174951	19.0584097875365	2.304121317305	0.444366276400368	5.18518492440461	2.15800630121001e-07	4.17087235561297e-06	FUT1	protein_coding
ENSG00000113645	261.273478455898	1.56143793424114	0.301823630896895	5.17334553825755	2.29939215938341e-07	4.40515129481873e-06	WWC1	protein_coding
ENSG00000076356	648.333866644357	2.00531550017944	0.38783768295097	5.17050196082404	2.33466023767201e-07	4.46322521034707e-06	PLXNA2	protein_coding
ENSG00000163235	12.8773399440938	2.77905943520215	0.537490843710283	5.17043121333637	2.3355443277588e-07	4.46322521034707e-06	TGFA	protein_coding
ENSG00000143167	56.0785537707538	-2.45441855739313	0.474973710370805	-5.16748296548246	2.37267583877692e-07	4.52852287430981e-06	GPA33	protein_coding
ENSG00000175793	45.8318237650095	3.18792310544378	0.618142158368515	5.15726530262518	2.50582638296485e-07	4.75298681672043e-06	SFN	protein_coding
ENSG00000147573	15.2226776437091	3.40207254272194	0.660539448604323	5.15044566968755	2.59868204767914e-07	4.89872393895421e-06	TRIM55	protein_coding
ENSG00000116017	1919.57885709646	1.11289827822661	0.216621992969769	5.1375128765523	2.78398397496775e-07	5.20312310627225e-06	ARID3A	protein_coding
ENSG00000181408	20.3116914964359	-2.82382521468212	0.550783631996624	-5.12692289791833	2.94516056936538e-07	5.47091309653195e-06	UTS2R	protein_coding
ENSG00000171388	118.824862466369	3.92244945594357	0.765640004677454	5.12309888718001	3.00554619989318e-07	5.56955033987479e-06	APLN	protein_coding
ENSG00000117525	57.6849751489091	1.82059051437296	0.355545464760122	5.12055614491179	3.04635899654987e-07	5.63834580378382e-06	F3	protein_coding
ENSG00000108950	41.9384800406903	-2.11291805809989	0.41274131749399	-5.1192307834087	3.06784360636531e-07	5.67124462564847e-06	FAM20A	protein_coding
ENSG00000160888	342.118242532907	1.26620423661593	0.247367249700865	5.11872221624779	3.07612645022988e-07	5.67968854723605e-06	IER2	protein_coding
ENSG00000112981	51.7848742495886	-1.36181697162305	0.266243971482546	-5.11492134090377	3.13871724966135e-07	5.78129027865334e-06	NME5	protein_coding
ENSG00000253958	27.3043140976642	1.30252809995189	0.254860255881495	5.11075410894014	3.20875397181921e-07	5.90318059219881e-06	CLDN23	protein_coding
ENSG00000095587	38.1261398183093	-1.31195884561092	0.257679721600429	-5.09143225342858	3.55368846456604e-07	6.46002250253098e-06	TLL2	protein_coding
ENSG00000197461	341.331827754325	3.41789727393096	0.672896864378637	5.07937762065082	3.78673360816795e-07	6.86732899189462e-06	PDGFA	protein_coding
ENSG00000149573	18.4836786241829	2.11592561940506	0.417833715528728	5.06403753638588	4.1046877267572e-07	7.39133874754583e-06	MPZL2	protein_coding
ENSG00000008735	175.331373062921	-2.00886456292635	0.396875427545364	-5.06170053245922	4.15533362321381e-07	7.46495187211431e-06	MAPK8IP2	protein_coding
ENSG00000132359	61.6824594294559	1.51683130878379	0.30024967742259	5.05189987814343	4.37436995773052e-07	7.80342682774611e-06	RAP1GAP2	protein_coding
ENSG00000188613	142.278648475561	1.89818893258666	0.375770610089361	5.05145661108318	4.38453541173671e-07	7.81244491545814e-06	NANOS1	protein_coding
ENSG00000054598	157.404325275499	1.98062543252006	0.393921241913318	5.02797316260466	4.95691228088982e-07	8.73056163021239e-06	FOXC1	protein_coding
ENSG00000223573	22.0731709581124	1.47500517297686	0.293482078348727	5.02587817721598	5.01133950490919e-07	8.80613314379904e-06	TINCR	protein_coding
ENSG00000010278	64.5271784968641	1.88224567695865	0.374895776903198	5.0207172044103	5.14789026818613e-07	9.02440191151597e-06	CD9	protein_coding
ENSG00000156042	63.2248097734179	-1.63673800300547	0.326585405402206	-5.01166915585142	5.39599198548394e-07	9.40637690696448e-06	CFAP70	protein_coding
ENSG00000176692	85.7357743113144	2.69241228155519	0.538162219243252	5.0029752838116	5.64521811093033e-07	9.80728346362533e-06	FOXC2	protein_coding
ENSG00000071575	617.339264073245	1.2756180566886	0.255059496837022	5.00125685382221	5.69577684685638e-07	9.86149902998192e-06	TRIB2	protein_coding
ENSG00000111319	132.72749072308	3.18456394447584	0.636725057456382	5.00147419546778	5.68935830459357e-07	9.86149902998192e-06	SCNN1A	protein_coding
ENSG00000112562	59.8995721613177	3.02787939126761	0.607079354796943	4.98761713331592	6.11285583369686e-07	1.05275892218787e-05	SMOC2	protein_coding
ENSG00000104899	54.3214230840352	-1.20675335767773	0.241996178216894	-4.98666287446965	6.14311206563746e-07	1.05642179144506e-05	AMH	protein_coding
ENSG00000170382	136.412656285215	-1.34725336225282	0.270244428137268	-4.98531411559204	6.1861228244887e-07	1.0626229858515e-05	LRRN2	protein_coding
ENSG00000101210	54.0435225846096	-1.69005348586584	0.339748780650399	-4.97442104907773	6.54429287634296e-07	1.11661997202602e-05	EEF1A2	protein_coding
ENSG00000147465	13.1643043720699	-1.73538115685338	0.348981126260019	-4.97270776632312	6.60241503691505e-07	1.125281171509e-05	STAR	protein_coding
ENSG00000163081	84.1381039441795	-3.37776809716016	0.67940609910919	-4.97164818153525	6.63860948096142e-07	1.13018999715967e-05	CCDC140	protein_coding
ENSG00000007129	33.1714141839736	1.48023665841637	0.298589435700337	4.95743144744722	7.14312337065333e-07	1.20800962489544e-05	CEACAM21	protein_coding
ENSG00000107611	55.0958635676294	-2.49751547818613	0.503841391322796	-4.95694780381005	7.16092042763561e-07	1.20968123201871e-05	CUBN	protein_coding
ENSG00000186815	393.095531060503	1.14491571372351	0.231129086829799	4.95357693584718	7.28615306921803e-07	1.22676991324015e-05	TPCN1	protein_coding
ENSG00000140044	242.018737663654	1.17471108049777	0.237851635764721	4.93883961201667	7.85888158005226e-07	1.31021353975833e-05	JDP2	protein_coding
ENSG00000151014	109.684304804416	1.04514783170235	0.212119002299425	4.92717682231517	8.34262513163759e-07	1.38331944698997e-05	NOCT	protein_coding
ENSG00000117877	54.9666978707308	1.06364905443487	0.215989656744192	4.92453699157737	8.45603322061262e-07	1.399089132865e-05	CD3EAP	protein_coding
ENSG00000177508	115.448255474937	2.2031111902727	0.44874735582838	4.90946890640903	9.1323377680963e-07	1.50285446500168e-05	IRX3	protein_coding
ENSG00000137801	3026.90901393865	1.97920057015164	0.403277318229775	4.90779044762431	9.21081906485273e-07	1.51251344643897e-05	THBS1	protein_coding
ENSG00000084674	40.2020672826759	-2.06189232082774	0.4201891704552	-4.90705726326561	9.24530467951136e-07	1.51654740279367e-05	APOB	protein_coding
ENSG00000113361	4224.03460451623	-1.66670099047374	0.339832449782304	-4.90447863805067	9.36758149949117e-07	1.53331462488459e-05	CDH6	protein_coding
ENSG00000136153	41.5220828619406	1.05043113314005	0.214300516554545	4.90167336051515	9.50237408630452e-07	1.5520544340964e-05	LMO7	protein_coding
ENSG00000162552	199.406731488688	-3.79590791688185	0.775006751438106	-4.89790303095831	9.68648127914107e-07	1.5804367747653e-05	WNT4	protein_coding
ENSG00000136111	337.356379440976	1.53113387999431	0.312709202103031	4.89635057010519	9.76328264887615e-07	1.59093898676799e-05	TBC1D4	protein_coding
ENSG00000042493	131.759345494735	1.18529599797032	0.243026965619321	4.87722008522698	1.07591368719934e-06	1.73557915408511e-05	CAPG	protein_coding
ENSG00000189056	597.857255022424	-2.14033167659238	0.43891054168511	-4.87646450316504	1.08004112770375e-06	1.73990187147892e-05	RELN	protein_coding
ENSG00000187720	105.550946418487	1.13257197781355	0.233017337050765	4.86046228211256	1.17111956078528e-06	1.86700913929485e-05	THSD4	protein_coding
ENSG00000182118	50.241872343181	1.34596734300346	0.277747427582896	4.84601191347396	1.25967955196134e-06	1.99598571821825e-05	FAM89A	protein_coding
ENSG00000177599	53.2439024438834	-1.22600916516526	0.253488967639289	-4.83653855464767	1.32119655975277e-06	2.08661704602276e-05	ZNF491	protein_coding
ENSG00000137573	5737.75458585844	-2.5750649247044	0.532684386033635	-4.83412878661288	1.33729994089878e-06	2.10769499963511e-05	SULF1	protein_coding
ENSG00000111981	23.7833417078301	2.36338652082947	0.489210332942596	4.83102330773294	1.35833100303236e-06	2.13424094289402e-05	ULBP1	protein_coding
ENSG00000164707	106.816851600518	-1.49713704686368	0.310181047455542	-4.82665546185012	1.38845017762344e-06	2.17637499015029e-05	SLC13A4	protein_coding
ENSG00000166289	38.1408260280607	1.69332859154178	0.351499755460292	4.81743888932256	1.45412605573523e-06	2.27540216377484e-05	PLEKHF1	protein_coding
ENSG00000142549	136.3162274018	-1.73439768750425	0.360277154453828	-4.81406513308776	1.47890570560307e-06	2.30709290074078e-05	IGLON5	protein_coding
ENSG00000104833	38.6404630775988	-1.48889368571748	0.309865484818546	-4.80496782850585	1.54776390450651e-06	2.39928943102266e-05	TUBB4A	protein_coding
ENSG00000151322	18.2065275803744	-1.58405553262895	0.329784692244674	-4.8033021843649	1.56070071918274e-06	2.4149790075775e-05	NPAS3	protein_coding
ENSG00000181409	60.3653221083184	-1.55391895865199	0.324325665103059	-4.7912303152395	1.65761714471518e-06	2.55202929591196e-05	AATK	protein_coding
ENSG00000118523	4044.83640479296	1.93108563293323	0.403190863095386	4.78950742610549	1.67191211249757e-06	2.56886355536309e-05	CTGF	protein_coding
ENSG00000182492	701.39935710161	3.59042220873267	0.75021083522611	4.78588423433065	1.70236165160423e-06	2.60778606510275e-05	BGN	protein_coding
ENSG00000052344	86.7890166573666	2.70267317548417	0.565906456650467	4.77583025201898	1.78967314204076e-06	2.72244009905664e-05	PRSS8	protein_coding
ENSG00000159713	25.4827310994155	-2.23039946848329	0.467389565153922	-4.77203522451079	1.82373598177364e-06	2.76599957235668e-05	TPPP3	protein_coding
ENSG00000119681	230.140255739959	-1.4525122124898	0.304536421742923	-4.76958455142008	1.84606247197546e-06	2.79155322171719e-05	LTBP2	protein_coding
ENSG00000079215	143.326466150403	1.80380070252183	0.378279371651825	4.76843528275203	1.85662294854104e-06	2.80474818550351e-05	SLC1A3	protein_coding
ENSG00000128052	125.999390703219	1.94354747198206	0.407701575518897	4.76708354513576	1.86911817681271e-06	2.82083698786897e-05	KDR	protein_coding
ENSG00000188582	10.9358593455774	1.89088717126555	0.396788714596451	4.76547618847642	1.88408147869217e-06	2.83781651687151e-05	PAQR9	protein_coding
ENSG00000147041	72.5284513772795	-2.48160020718668	0.521331095478158	-4.76012313232646	1.93474886490644e-06	2.90048832026704e-05	SYTL5	protein_coding
ENSG00000181634	720.587460691391	7.02580978404891	1.47607365203446	4.75979621637803	1.93788521292441e-06	2.90170314742295e-05	TNFSF15	protein_coding
ENSG00000125430	115.759428517813	3.41747748491926	0.71804364617701	4.75942862681748	1.94141760695773e-06	2.90414798191485e-05	HS3ST3B1	protein_coding
ENSG00000198885	63.4718514890605	1.45916261097649	0.306618788057913	4.75888193355226	1.94668256192507e-06	2.90917722450738e-05	ITPRIPL1	protein_coding
ENSG00000146151	27.0330764194147	-1.98809799246094	0.4179259044218	-4.75705853938744	1.96434219658172e-06	2.93270151380286e-05	HMGCLL1	protein_coding
ENSG00000167779	44.7854874701329	2.52724906005497	0.531898373622947	4.75137579917943	2.02037242698956e-06	2.99878190910839e-05	IGFBP6	protein_coding
ENSG00000157168	78.3011503196396	1.15423467619388	0.243056537425287	4.74883205537592	2.04594750324073e-06	3.02499472239307e-05	NRG1	protein_coding
ENSG00000204103	352.037172375615	-2.43554850468005	0.513006717410154	-4.74759573709989	2.05848960099242e-06	3.03473375313135e-05	MAFB	protein_coding
ENSG00000273079	42.7292032134931	-1.39849254525961	0.295363924033574	-4.73481163901602	2.19258631974597e-06	3.21691551403804e-05	GRIN2B	protein_coding
ENSG00000169594	49.3904065132956	3.3422879471935	0.707217085793845	4.725971719761	2.2901752267096e-06	3.34724654550061e-05	BNC1	protein_coding
ENSG00000088836	37.8096619474097	1.29104239915347	0.273624648921021	4.7182971426164	2.37826953076932e-06	3.44961903096787e-05	SLC4A11	protein_coding
ENSG00000130303	82.080710651404	1.64177619185344	0.349106390240451	4.70279616114346	2.56622588861834e-06	3.68379919109833e-05	BST2	protein_coding
ENSG00000138653	51.1677055111388	-2.51945953309352	0.535966268339413	-4.70078003397409	2.59169574247638e-06	3.71687096725881e-05	NDST4	protein_coding
ENSG00000064763	106.392092831626	1.26067073104787	0.268335506296127	4.69811374740928	2.62575192596348e-06	3.75866062210952e-05	FAR2	protein_coding
ENSG00000162825	23.3778806041181	-1.12599188295138	0.239690038247026	-4.69769995944065	2.63107554511927e-06	3.76275799193484e-05	NBPF20	protein_coding
ENSG00000107731	223.68421020071	1.33030090980304	0.283328380115249	4.69526176397126	2.66265530429327e-06	3.80436208336781e-05	UNC5B	protein_coding
ENSG00000115963	502.606134197057	1.09661781289663	0.233579265303342	4.6948422903569	2.66812491769499e-06	3.80861752957246e-05	RND3	protein_coding
ENSG00000198028	69.6522882443897	4.19959282719947	0.895076682542504	4.69188049371406	2.7070524733377e-06	3.85339089500808e-05	ZNF560	protein_coding
ENSG00000183036	79.2986197708549	-3.48039379553675	0.741905335955223	-4.69115617163697	2.71665502060896e-06	3.85923667093899e-05	PCP4	protein_coding
ENSG00000182199	1331.05915257295	1.31548710055542	0.28079893168928	4.68480094508009	2.8023214116834e-06	3.96317203902089e-05	SHMT2	protein_coding
ENSG00000152763	31.0065405030096	-1.06913190827816	0.228362102726909	-4.68173963854548	2.84450616513495e-06	4.01540260873344e-05	WDR78	protein_coding
ENSG00000148948	31.6026577313055	-1.27093810531831	0.271882506036812	-4.67458581224874	2.94547459146896e-06	4.14644710445465e-05	LRRC4C	protein_coding
ENSG00000077264	139.58699574439	-1.21438950111891	0.259800792020376	-4.67431023468037	2.94943204580502e-06	4.1481984467587e-05	PAK3	protein_coding
ENSG00000078401	119.796608535962	2.10709989463531	0.451264809829507	4.66932020564908	3.02198043775161e-06	4.23077261285226e-05	EDN1	protein_coding
ENSG00000204947	60.0905751925909	-1.04809121571506	0.224717961199596	-4.66402956897665	3.10076797114747e-06	4.33710345314752e-05	ZNF425	protein_coding
ENSG00000128045	354.783857690089	-2.45807938319074	0.527053188188204	-4.66381655263414	3.10398109521993e-06	4.33762915756145e-05	RASL11B	protein_coding
ENSG00000172889	259.123492459271	1.47728108827999	0.317162316652997	4.65780772403762	3.19594492152784e-06	4.44987303828029e-05	EGFL7	protein_coding
ENSG00000101230	13.4861004996861	1.61809477806527	0.348015099620577	4.64949589781995	3.3274730092526e-06	4.61618941610288e-05	ISM1	protein_coding
ENSG00000115423	53.6405251077244	-1.50549532024685	0.32464501877323	-4.63735844750004	3.52890125120918e-06	4.87792426116509e-05	DNAH6	protein_coding
ENSG00000143333	102.917328118216	3.42663412928562	0.739769409934806	4.63203003972224	3.62097598146471e-06	4.99066914099981e-05	RGS16	protein_coding
ENSG00000105357	258.989192654134	-1.64732755840319	0.356213215280655	-4.62455486696439	3.7540370871433e-06	5.13802318605612e-05	MYH14	protein_coding
ENSG00000165731	15.0059210549755	2.27170619615383	0.491331458054563	4.62357164173589	3.77188385598773e-06	5.15322255499021e-05	RET	protein_coding
ENSG00000211448	10.2288246787387	-2.47503696047825	0.535991084660203	-4.61768307591782	3.88048288713076e-06	5.28741732428299e-05	DIO2	protein_coding
ENSG00000121900	39.1574553446534	1.2556775479501	0.272809973774505	4.60275528264961	4.16938028767953e-06	5.64583576953451e-05	TMEM54	protein_coding
ENSG00000158813	89.3154117079044	1.32721575333814	0.288945625072338	4.59330627693661	4.36278019991823e-06	5.88167404729716e-05	EDA	protein_coding
ENSG00000051108	346.663869682527	1.16904718673332	0.25530348019692	4.57904916075416	4.67094416459801e-06	6.24754106634947e-05	HERPUD1	protein_coding
ENSG00000115112	48.8137882022683	2.3617402046178	0.515969132240245	4.5772897195682	4.71038888937157e-06	6.2857566374443e-05	TFCP2L1	protein_coding
ENSG00000118985	343.195282441973	1.37940229179361	0.301362147139323	4.57722479378239	4.7118505406274e-06	6.2857566374443e-05	ELL2	protein_coding
ENSG00000143850	167.839065729491	-1.37234227053157	0.300398933147738	-4.56839928208615	4.91463130941235e-06	6.52779178612476e-05	PLEKHA6	protein_coding
ENSG00000213085	8.20848564129564	-1.93884212057603	0.42459813164611	-4.56629922759998	4.96410032556265e-06	6.58206121224647e-05	CFAP45	protein_coding
ENSG00000135269	252.336817745343	1.0244688165529	0.224428085330884	4.56479773929577	4.99976145951966e-06	6.6121412796831e-05	TES	protein_coding
ENSG00000123983	1332.70684830493	1.01079312747344	0.221644903505521	4.56041673635082	5.10522025698255e-06	6.73413350204912e-05	ACSL3	protein_coding
ENSG00000176769	43.5762333361792	-3.58393847686907	0.786315967113154	-4.55788592215288	5.16710880362157e-06	6.7981720645238e-05	TCERG1L	protein_coding
ENSG00000076258	29.7076423393918	-1.08526542020354	0.238489215299462	-4.55058489265781	5.34969974219333e-06	7.01425468770596e-05	FMO4	protein_coding
ENSG00000109738	39.5395235029104	-1.0589130183914	0.232837888217503	-4.5478552760375	5.41953819787464e-06	7.0936558192729e-05	GLRB	protein_coding
ENSG00000091986	1014.24258147005	-1.19643857016384	0.263112118622131	-4.54725755860036	5.43494713484878e-06	7.10773924701182e-05	CCDC80	protein_coding
ENSG00000022556	296.90698050376	-5.03612210592414	1.10875720863677	-4.54213245848124	5.56880311080253e-06	7.2703554191246e-05	NLRP2	protein_coding
ENSG00000140743	232.677623186844	1.10441032015443	0.243392255934682	4.53757378562948	5.69051230444841e-06	7.39766599578294e-05	CDR2	protein_coding
